descriere,pret,link
"Gel de carbon pentru Intinerirea pielii cu laser 80ml, Albirea pielii, Curatarea profunda a pielii Carbon Gel TotulPerfect",39,https://www.emag.ro/gel-de-carbon-pentru-intinerirea-pielii-cu-laser-80ml-albirea-pielii-curatarea-profunda-a-pielii-carbon-gel-totulperfect-1002531/pd/DDV1TPMBM/
"Crema cu venin de sarpe (cobra), efect de Botox natural si antirid rapid 100 ml",169,https://www.emag.ro/crema-cu-venin-de-sarpe-cobra-efect-de-botox-natural-si-antirid-rapid-100-ml-131/pd/D8WRQLBBM/
"Gel-crema de fata Avene Hydrance Aqua-Gel, 50 ml",74,https://www.emag.ro/gel-crema-de-fata-avene-hydrance-aqua-gel-50-ml-3282770203493/pd/D95X03MBM/
"Crema hidratanta prebiotica la Roche Posay Toleriane Sensitive Riche pentru pielea uscata, 40ml",53,https://www.emag.ro/crema-hidratanta-prebiotica-la-roche-posay-toleriane-sensitive-riche-pentru-pielea-uscata-40ml-3337875588348/pd/DF1ZKVBBM/
"Crema Institut Esthederm Excellage impotriva ridurilor adanci, 50 ml",398,https://www.emag.ro/crema-institut-esthederm-excellage-impotriva-ridurilor-adanci-50-ml-3461022002026/pd/DQNN22MBM/
"Crema antibacteriana, profund hidratanta Under Twenty cu argint coloidal si factor de protectie solara SPF 30, 50ml",38,https://www.emag.ro/crema-antibacteriana-profund-hidratanta-under-twenty-cu-argint-coloidal-si-factor-de-protectie-solara-spf-30-50ml-cs048020475/pd/D8BXKHMBM/
"Crema Riduri Adanci 55+ Gerocossen Argan Bio cu ulei de argan organic, Q10 si Homeostatine, 50 ml",20,https://www.emag.ro/crema-riduri-adanci-55-gerocossen-argan-bio-cu-ulei-de-argan-organic-q10-si-homeostatine-50-ml-5943044010107/pd/DRKYG3BBM/
"Serum The Ordinary Retinol 0.2 % in Squalane, Femei, 30 ml",61,https://www.emag.ro/serum-the-ordinary-retinol-0-2-in-squalane-femei-30-ml-ordret02/pd/DKHDZXMBM/
"Crema de fata pentru noapte, Apidermin Expert, cu laptisor de matca, 50 ml",33,https://www.emag.ro/crema-de-fata-pentru-noapte-apidermin-expert-cu-laptisor-de-matca-50-ml-exp50no/pd/DZ6T6LBBM/
"Stick anti-imbatranire cu extract de unt de shea - Retinolo Bv Plus, 5 G, Bottega Verde",97,https://www.emag.ro/stick-anti-imbatranire-cu-extract-de-unt-de-shea-retinolo-bv-plus-5-g-bottega-verde-159383/pd/D15MMYMBM/
"Crema antirid zi si noapte Gamarde, 40 ml",83,https://www.emag.ro/crema-antirid-zi-si-noapte-gamarde-40-ml-3760141876885/pd/D7WBP2MBM/
"Gel contur ochi Lierac Hydragenist, 15 ml",106,https://www.emag.ro/gel-contur-ochi-lierac-hydragenist-15-ml-3508240003609/pd/DJ5QC2MBM/
"Crema cu textura bogata ati-roseata Uriage Roseliane, 50 ml",45,https://www.emag.ro/crema-cu-textura-bogata-ati-roseata-uriage-roseliane-50-ml-3661434003400/pd/D3Y8BDBBM/
"Crema Apidava pentru ten sensibil, 30 ml",17,https://www.emag.ro/crema-apidava-pentru-ten-sensibil-30-ml-5943087800291/pd/D4XZF0MBM/
"Masca hidratanta cu aloe Farmona Herbal Care, 2 x 5ml",5,https://www.emag.ro/masca-hidratanta-cu-aloe-farmona-herbal-care-2-x-5ml-5900117004111/pd/D1G1V7BBM/
"Crema de zi cu Extract din Melc SPF 15, 50g, Herbagen",39,https://www.emag.ro/crema-de-zi-cu-extract-din-melc-spf-15-50g-herbagen-gm-307/pd/DXNH97BBM/
"Gel concentrat pentru netezirea si redensificarea tenului L'Oreal Paris Hyaluron Specialist, 50 ml",31,https://www.emag.ro/gel-concentrat-pentru-netezirea-si-redensificarea-tenului-l-oreal-paris-hyaluron-specialist-50-ml-3600523997640/pd/D57N6HMBM/
"Crema hidratanta cu SPF30 Cetaphil Pro Spotcontrol, 120 ml",90,https://www.emag.ro/crema-hidratanta-cu-spf30-cetaphil-pro-spotcontrol-120-ml-3499320009614/pd/DPMY17MBM/
"Crema anti-pete si cicatrici cu complex de 10 vitamine,complex depigmentare ,acid hialuronic , Remivia Cosmetics, 50 ml",120,https://www.emag.ro/crema-anti-pete-si-cicatrici-cu-complex-de-10-vitamine-complex-depigmentare-acid-hialuronic-remivia-cosmetics-50-ml-rf-cp-2021/pd/DGSKXHMBM/
"Crema Anti-Rid, Hedge & Hedge, Anti-Acnee, Tretinoina 0.05%, 30gr",108,https://www.emag.ro/crema-anti-rid-hedge-hedge-anti-acnee-tretinoina-0-05-30gr-gl-rtna5/pd/DZ32M0MBM/
"Gel crema pentru ten acneic, Teen Derm K, 30 ml",59,https://www.emag.ro/gel-crema-pentru-ten-acneic-teen-derm-k-30-ml-der1/pd/DVML6KMBM/
"Crema pentru ochi L'Oréal Paris, Men Expert Vita Lift Anti-Ageing, 15 ml",98,https://www.emag.ro/crema-pentru-ochi-l-oreal-paris-men-expert-vita-lift-anti-ageing-15-ml-3600523576999/pd/D06VKHMBM/
"Lotiune reparatoare Avene Cicalfate pentru piele sensibila, 40ml",40,https://www.emag.ro/lotiune-reparatoare-avene-cicalfate-pentru-piele-sensibila-40ml-3282779048637/pd/DGG7WBBBM/
"Crema anti-aging cu peptide, ulei de catina, ulei de jojoba si bisabolol, Nuca Organic, 50 ml",160,https://www.emag.ro/crema-anti-aging-cu-peptide-ulei-de-catina-ulei-de-jojoba-si-bisabolol-nuca-organic-50-ml-7/pd/D4SYSWBBM/
Crema de zi Lancome Hydra Zen Anti-Stress Gel-Creme for All Skin Types SPF15 50ml,239,https://www.emag.ro/crema-de-zi-lancome-hydra-zen-anti-stress-gel-creme-for-all-skin-types-spf15-50ml-crem-lanc-125600/pd/D55ZM3BBM/
"Crema de fata Neutrogena Cellular Boost pentru noapte, anti-imbatranire, 50 ml",89,https://www.emag.ro/crema-de-fata-neutrogena-cellular-boost-pentru-noapte-anti-imbatranire-50-ml-3574661476254/pd/D9LQ2TMBM/
"Emulsie cu laptisor de matca Doina, 200 ml",10,https://www.emag.ro/emulsie-cu-laptisor-de-matca-doina-200-ml-5943000087433/pd/DKZQQYBBM/
"Crema calmanta cu sofran Zafferano C, Laboratori Hur, 50 ml",106,https://www.emag.ro/crema-calmanta-cu-sofran-zafferano-c-laboratori-hur-50-ml-100782/pd/DR8MFXMBM/
"Crema antirid Shiseido, Men Total Age-Defense revitalizanta si restauratoare, 50 ml",305,https://www.emag.ro/crema-antirid-shiseido-men-total-age-defense-revitalizanta-si-restauratoare-50-ml-768614141877/pd/DLJTJSBBM/
"Crema antirid zilnic Vichy Slow Age zilnic pentru corectarea semnelor de imbatranire in curs de formare SPF30, 50ml",104,https://www.emag.ro/crema-antirid-zilnic-vichy-slow-age-zilnic-pentru-corectarea-semnelor-de-imbatranire-in-curs-de-formare-spf30-50ml-3337875552066/pd/D70D7NBBM/
"Crema antirid Vichy Liftactiv Supreme pentru ten uscat, 50 ml",104,https://www.emag.ro/crema-antirid-vichy-liftactiv-supreme-pentru-ten-uscat-50-ml-pl-1045771/pd/D4DVKMBBM/
Crema de fata Nivea piele sensibila 50ml,19,https://www.emag.ro/crema-de-fata-nivea-piele-sensibila-50ml-4005808196265/pd/DR4WW1BBM/
"Crema anti- imbatranire cu ulei de argan si samburi de struguri, bio, 50ml",69,https://www.emag.ro/crema-anti-imbatranire-cu-ulei-de-argan-si-samburi-de-struguri-bio-50ml-00000625/pd/D2QR7NBBM/
"Crema pentru fata Uriage Xemose, hidratanta pentru piele uscata / atopica, 40 ml",36,https://www.emag.ro/crema-pentru-fata-uriage-xemose-hidratanta-pentru-piele-uscata-atopica-40-ml-3661434004865/pd/DGWMCWBBM/
"Set cadou: Crema de zi Nivea Q10 Power SPF15, 50 ml + Ulei de curatare cu pompita Nivea pentru ten sensibil, 150 ml",54,https://www.emag.ro/set-cadou-crema-de-zi-nivea-q10-power-spf15-50-ml-ulei-de-curatare-cu-pompita-nivea-pentru-ten-sensibil-150-ml-9005800346267/pd/D5T610MBM/
"Crema de fata Avene Hydrance Riche SPF 30 pentru ten uscat si mixt, 40 ml",62,https://www.emag.ro/crema-de-fata-avene-hydrance-riche-spf-30-pentru-ten-uscat-si-mixt-40-ml-3282770208795/pd/D7RX03MBM/
"Crema profund hidratanta Dermedic Hydrain3 Hialuro, SPF15, 50g",45,https://www.emag.ro/crema-profund-hidratanta-dermedic-hydrain3-hialuro-spf15-50g-5906739783144/pd/DNGXNPMBM/
"Set ingrijire ten L'Oreal Paris Hyaluron Specialist cu acid hialuronic: Crema antirid de zi, 50 ml + Crema antirid de noapte, 50 ml + Crema antirid de ochi, 15 ml + Masca servetel hidratanta pentru volumul tenului, 32 g",121,https://www.emag.ro/set-ingrijire-ten-l-oreal-paris-hyaluron-specialist-cu-acid-hialuronic-crema-antirid-de-zi-50-ml-crema-antirid-de-noapte-50-ml-crema-antirid-de-ochi-15-ml-masca-servetel-hidratanta-pentru-volumul-tenu/pd/D2RZL2MBM/
Crema de zi GIGI City Nap Urban 50ml,205,https://www.emag.ro/crema-de-zi-gigi-city-nap-urban-50ml-ins1239546/pd/DT1Y5DMBM/
"Emulsie Thank You Farmer, True Water Light, 135ml",140,https://www.emag.ro/emulsie-thank-you-farmer-true-water-light-135ml-tf18/pd/DJCCGTMBM/
"Crema contur ochi Fillerina 12HA Densifying Filler, Gradul 5, 15 ml",263,https://www.emag.ro/crema-contur-ochi-fillerina-12ha-densifying-filler-gradul-5-15-ml-8051417833158/pd/DJPW4KMBM/
"Crema de fata pentru zi, Apidermin Exubera, coenzima Q10, 50ml.",85,https://www.emag.ro/crema-de-fata-pentru-zi-apidermin-exubera-coenzima-q10-50ml-apiexub50/pd/D3W6ZKMBM/
"Crema hidratanta Dermedic Hydrain2 cu actiune prelungita, 50g",15,https://www.emag.ro/crema-hidratanta-dermedic-hydrain2-cu-actiune-prelungita-50g-5906739780013/pd/D40LH7MBM/
"Crema anti-pete SPF 50+ cu apa termala Uriage Depiderm, 30ml",78,https://www.emag.ro/crema-anti-pete-spf-50-cu-apa-termala-uriage-depiderm-30ml-3661434004384/pd/DQTDC2MBM/
"Crema pentru fata si gat Avene Tolerance Control pentru piele intoleranta, 40 ml",80,https://www.emag.ro/crema-pentru-fata-si-gat-avene-tolerance-control-pentru-piele-intoleranta-40-ml-3282770138801/pd/DLCVMPMBM/
"Crema Atoderm Intensive pentru pleoape si conturul ochilor, 100 ml",68,https://www.emag.ro/crema-atoderm-intensive-pentru-pleoape-si-conturul-ochilor-100-ml-3701129801963/pd/DCH032MBM/
"Fluid Uriage Antiaging protect multi-action, 40 ml",98,https://www.emag.ro/fluid-uriage-antiaging-protect-multi-action-40-ml-3661434006395/pd/DZ5444BBM/
"Crema fata pentru dermatita seboreica Sebovalis, Sesderma, 50 ml",74,https://www.emag.ro/crema-fata-pentru-dermatita-seboreica-sebovalis-sesderma-50-ml-8429979442420/pd/DXKS4YMBM/
"Apidermin Emulsie Antirid, 100 ml, Complex Apicol",14,https://www.emag.ro/apidermin-emulsie-antirid-100-ml-complex-apicol-6420287000366/pd/DBDHG2BBM/
"Crema hidratanta cu textura usoara 24h Aquareva Noreva pentru piele normala si mixta, 40 ml",40,https://www.emag.ro/crema-hidratanta-cu-textura-usoara-24h-aquareva-noreva-pentru-piele-normala-si-mixta-40-ml-3401321207487/pd/DN4LWDMBM/
"Crema hidratanta de zi cu SPF 30 Cetaphil Pro Redness, 50 ml",111,https://www.emag.ro/crema-hidratanta-de-zi-cu-spf-30-cetaphil-pro-redness-50-ml-3499320007962/pd/D9MY17MBM/
"Crema gel sebum control Gerovital Stop Acnee, 50 ml",17,https://www.emag.ro/crema-gel-sebum-control-gerovital-stop-acnee-50-ml-5943000096312/pd/DZFH03MBM/
"Crema Anti-Rid, Johnson & Johnson, Retino-A, Anti-Acnee, Tretinoin 0.05%, 20gr",85,https://www.emag.ro/crema-anti-rid-johnson-johnson-retino-a-anti-acnee-tretinoin-0-05-20gr-crm-rtna/pd/DBLZ6NMBM/
"Emulsie Avene Hydrance Legere SPF 30 pentru ten normal si mixt, 40 ml",67,https://www.emag.ro/emulsie-avene-hydrance-legere-spf-30-pentru-ten-normal-si-mixt-40-ml-3282770208788/pd/DRRX03MBM/
"Crema CC Uriage anto-roseata Roseliane SPF30, 40 ml",45,https://www.emag.ro/crema-cc-uriage-anto-roseata-roseliane-spf30-40-ml-3661434003417/pd/D2Y8BDBBM/
"Crema Nivea Anti-rid Q10 de noapte, 50 ml",47,https://www.emag.ro/crema-nivea-anti-rid-q10-de-noapte-50-ml-9005800227276/pd/DJRK9BBBM/
"Crema hidratanta-gel pentru fata Neutrogena Clear & Soothe, 75 ml",61,https://www.emag.ro/crema-hidratanta-gel-pentru-fata-neutrogena-clear-soothe-75-ml-3574661525563/pd/DMJWKXMBM/
Crema hidratanta cu apa termala Uriage Eau Thermale 40 ml,47,https://www.emag.ro/crema-hidratanta-cu-apa-termala-uriage-eau-thermale-40-ml-nd-ur-15001066/pd/DBJMF5BBM/
Crema hidratanta pentru ten normal si mixt cu unt de Shea 50 ml,14,https://www.emag.ro/crema-hidratanta-pentru-ten-normal-si-mixt-cu-unt-de-shea-50-ml-c102/pd/DWJ83JBBM/
"Nivea Cellular, crema de zi Volume Filling, 50 ml",60,https://www.emag.ro/nivea-cellular-crema-de-zi-volume-filling-50-ml-4005900363251/pd/D2CBR9BBM/
Crema de Zi si de Noapte Botox Collagen 60-75 Ani 50 ml,33,https://www.emag.ro/crema-de-zi-si-de-noapte-botox-collagen-60-75-ani-50-ml-0381/pd/DNKC1GBBM/
"Crema activa antirid de noapte pentru ten cu roseata Dermedic Angio Nano Vit C, 55g",44,https://www.emag.ro/crema-activa-antirid-de-noapte-pentru-ten-cu-roseata-dermedic-angio-nano-vit-c-55g-5901643174439/pd/D00LH7MBM/
"Crema antirid pentru fata L'Oreal Paris Age Specialist 65+ de noapte, 50 ml",25,https://www.emag.ro/crema-antirid-pentru-fata-l-oreal-paris-age-specialist-65-de-noapte-50-ml-3600523408979/pd/DGT78DMBM/
"Crema rehidratanta Vichy, AQUALIA THERMAL pentru ten normal, 50 ml",74,https://www.emag.ro/crema-rehidratanta-vichy-aqualia-thermal-pentru-ten-normal-50-ml-3337875588829/pd/D4L5ZJBBM/
Crema Guinot Hydra Summum intensiv hidratanta 50ml,417,https://www.emag.ro/crema-guinot-hydra-summum-intensiv-hidratanta-50ml-hydrasummum/pd/D92Y7LBBM/
"Crema de fata Bruno Vassari Peptide Night Cream, 50 ml",330,https://www.emag.ro/crema-de-fata-bruno-vassari-peptide-night-cream-50-ml-8432666002760/pd/DYT6LYBBM/
"Crema hidratanta SVR Sebiaclear SPF 50 anti-imperfectiuni, 50 ml",70,https://www.emag.ro/crema-hidratanta-svr-sebiaclear-spf-50-anti-imperfectiuni-50-ml-3401381332266/pd/D54HMDMBM/
"Set gel-crema fata Lancome Hydra Zen, Gel de zi 50 ml, crema mini 15 ml, ser genifique, lotiune tonica",269,https://www.emag.ro/set-gel-crema-fata-lancome-hydra-zen-gel-de-zi-50-ml-crema-mini-15-ml-ser-genifique-lotiune-tonica-3614273382199/pd/DG0R5KMBM/
"Crema de fata Mary Cohr Ingenieuse SPF 15 pentru luminozitate,30ml",100,https://www.emag.ro/crema-de-fata-mary-cohr-ingenieuse-spf-15-pentru-luminozitate-30ml-3549658925800/pd/D6893YMBM/
"Crema de zi faciala tonifianta cu acid hialuronic forte si minerale, SPF 15 Dermasel 50 ml",142,https://www.emag.ro/crema-de-zi-faciala-tonifianta-cu-acid-hialuronic-forte-si-minerale-spf-15-dermasel-50-ml-80442/pd/DRFBK3MBM/
"Crema Institut Esthederm Lift&Repair cu efect de netezire absoluta, 50 ml",374,https://www.emag.ro/crema-institut-esthederm-lift-repair-cu-efect-de-netezire-absoluta-50-ml-3461020012164/pd/DSNN22MBM/
"Crema final touch Gerovital Luxury, cu SPF 25, 30 ml",150,https://www.emag.ro/crema-final-touch-gerovital-luxury-cu-spf-25-30-ml-5943000101092/pd/DL7K13MBM/
"Crema Riduri Profunde 55+ Gerocossen Manuka Bio cu miere manuka bio, retinol si Lakesis, 50 ml",25,https://www.emag.ro/crema-riduri-profunde-55-gerocossen-manuka-bio-cu-miere-manuka-bio-retinol-si-lakesis-50-ml-5943044010930/pd/DV60SKMBM/
"Crema de zi Fillerina, Gradul 3, 50 ml",269,https://www.emag.ro/crema-de-zi-fillerina-gradul-3-50-ml-8051417155588/pd/D9D5K7MBM/
"Crema-gel revitalizanta C-VIT, Sesderma, 50 ml",122,https://www.emag.ro/crema-gel-revitalizanta-c-vit-sesderma-50-ml-8429979425638/pd/DKDS4YMBM/
"Crema calmanta cu calamina impotriva pruritului Uriage Pruriced, 100 ml",53,https://www.emag.ro/crema-calmanta-cu-calamina-impotriva-pruritului-uriage-pruriced-100-ml-3661434000799/pd/DMY8BDBBM/
"Crema Gerovital H3 Classic contur ochi si buze, 15 ml",19,https://www.emag.ro/crema-gerovital-h3-classic-contur-ochi-si-buze-15-ml-5943000082513/pd/D21QQYBBM/
Crema cu silicon pentru cicatrici Scar Estetique 60ml,159,https://www.emag.ro/crema-cu-silicon-pentru-cicatrici-scar-estetique-60ml-60000/pd/DT2Q02BBM/
Doina Clasic lapte nutritiv vitaminizant 200 ml,11,https://www.emag.ro/doina-clasic-lapte-nutritiv-vitaminizant-200-ml-3270/pd/DZ028VBBM/
"Crema de Fata AROMA Anti Age Q10, 75 ml",14,https://www.emag.ro/crema-de-fata-aroma-anti-age-q10-75-ml-efacqo0800/pd/D0S5G0MBM/
"Crema de noapte, Innisfree, Ceai verde, 50 ml",124,https://www.emag.ro/crema-de-noapte-innisfree-ceai-verde-50-ml-ifc04-f/pd/D3FQQ2MBM/
"Crema tratament pentru acnee PELLAMAR - efect seboregulator, 50ml",52,https://www.emag.ro/crema-tratament-pentru-acnee-pellamar-efect-seboregulator-50ml-60047/pd/DSLTG0BBM/
Crema de fata Academie Visage Crème Normalisante pentru ten gras 50ml,121,https://www.emag.ro/crema-de-fata-academie-visage-creme-normalisante-pentru-ten-gras-50ml-3145072071002/pd/D1JBWMMBM/
"Balsam de reactivare BioNike Defence Skinergy, 40+, ten uscat si foarte uscat, 50 ml",141,https://www.emag.ro/balsam-de-reactivare-bionike-defence-skinergy-40-ten-uscat-si-foarte-uscat-50-ml-8029041112727/pd/DD8320MBM/
"Crema Antirid de Noapte cu Celule Stem, 30 gr, Herbagen",43,https://www.emag.ro/crema-antirid-de-noapte-cu-celule-stem-30-gr-herbagen-59463245/pd/DZ5612BBM/
"Crema regeneranta de zi Cosmetic Plant cu ulei de argan bio si extract bio de aloe vera, 50 ml",17,https://www.emag.ro/crema-regeneranta-de-zi-cosmetic-plant-cu-ulei-de-argan-bio-si-extract-bio-de-aloe-vera-50-ml-5943054401568/pd/DR19BMBBM/
"Crema pentru fata Lancome Advanced Genifique Youth Activating, 50ml",399,https://www.emag.ro/crema-pentru-fata-lancome-advanced-genifique-youth-activating-50ml-3605532978734/pd/DXK1RKBBM/
"Crema hidratanta reechilibranta Mixa 24h Balancing Cream 6% pentru ten normal si mixt, 50 ml",23,https://www.emag.ro/crema-hidratanta-reechilibranta-mixa-24h-balancing-cream-6-pentru-ten-normal-si-mixt-50-ml-3600550304435/pd/D3R30JBBM/
"Crema antirid de noapte, Loreal, Revitalift Laser X3, 50 ml",69,https://www.emag.ro/crema-antirid-de-noapte-loreal-revitalift-laser-x3-50-ml-ts0646/pd/D8FNM7MBM/
"Crema global A-Derma Physac, 40 ml",67,https://www.emag.ro/crema-global-a-derma-physac-40-ml-3282770105865/pd/DN3QYDMBM/
"Gel-crema cu acid hialuronic pentru ochi Cetaphil Anti-Aging, 14 ml",99,https://www.emag.ro/gel-crema-cu-acid-hialuronic-pentru-ochi-cetaphil-anti-aging-14-ml-3499320009577/pd/D277Q7MBM/
"Gel, A-Ret, Menarini, Anti-Rid, Anti-Acnee, Anti-Pete, Tretinoin 0.05%, Tub 20gr",89,https://www.emag.ro/gel-a-ret-menarini-anti-rid-anti-acnee-anti-pete-tretinoin-0-05-tub-20gr-gl-rtna/pd/DV40T2MBM/
"Crema antirid pentru fata L'Oreal Paris Age Specialist 65+ de zi, 50 ml",25,https://www.emag.ro/crema-antirid-pentru-fata-l-oreal-paris-age-specialist-65-de-zi-50-ml-3600523408948/pd/D8C33DBBM/
"Crema hidratanta de zi Garnier cu acid hialuronic si aloe vera pentru ten uscat si sensibil, 50 ml",22,https://www.emag.ro/crema-hidratanta-de-zi-garnier-cu-acid-hialuronic-si-aloe-vera-pentru-ten-uscat-si-sensibil-50-ml-3600542328647/pd/DQHC2YMBM/
"Crema restructuranta de noapte Cosmetic Plant cu ulei de argan bio si extract bio de aloe vera, 50 ml",19,https://www.emag.ro/crema-restructuranta-de-noapte-cosmetic-plant-cu-ulei-de-argan-bio-si-extract-bio-de-aloe-vera-50-ml-5943054401575/pd/DG19BMBBM/
"Crema antirid de noapte cu ulei de catina si masline, Cosmetic Plant, + 30 ani, 50 ml",16,https://www.emag.ro/crema-antirid-de-noapte-cu-ulei-de-catina-si-masline-cosmetic-plant-30-ani-50-ml-c0086/pd/DMDHG2BBM/
"Crema Nivea Anti-rid Q10 de ochi, 15 ml",40,https://www.emag.ro/crema-nivea-anti-rid-q10-de-ochi-15-ml-9005800229430/pd/DM5K9BBBM/
"Crema hidratanta si calmanta cu textura usoara, Almost 1.618, 80% NMF si Squalane Natural Face Cream, 30 ml",67,https://www.emag.ro/crema-hidratanta-si-calmanta-cu-textura-usoara-almost-1-618-80-nmf-si-squalane-natural-face-cream-30-ml-a1-618nsfc/pd/DJ80T0MBM/
"Lotiune antiacneica cu Acid Salicilic 1% cu extract de galbenele si ulei de levantica ,100ml, Herbal Therapy",14,https://www.emag.ro/lotiune-antiacneica-cu-acid-salicilic-1-cu-extract-de-galbenele-si-ulei-de-levantica-100ml-herbal-therapy-acs3321/pd/D4168NMBM/
"Crema corectoare pentru pori dilatati - Creme Correcteur Pores Dilates, Institut Claude Bell 50ml",97,https://www.emag.ro/crema-corectoare-pentru-pori-dilatati-creme-correcteur-pores-dilates-institut-claude-bell-50ml-3700227707337/pd/DSYDL5BBM/
"Crema exfolianta Elizabeth Arden Skin Illuminating, 50 dischete",99,https://www.emag.ro/crema-exfolianta-elizabeth-arden-skin-illuminating-50-dischete-fea3461/pd/DC84N5BBM/
Crema de zi Estee Lauder DayWear Multi-Protection Anti-Oxidant SPF15 for Normal/Combination Skin 30ml,132,https://www.emag.ro/crema-de-zi-estee-lauder-daywear-multi-protection-anti-oxidant-spf15-for-normal-combination-skin-30ml-crem-este-128326/pd/DDWCJ3BBM/
"Balsam hidratant Vichy Aqualia Thermal Hidratare Dinamica pentru zona ochilor, 15 ml",71,https://www.emag.ro/balsam-hidratant-vichy-aqualia-thermal-hidratare-dinamica-pentru-zona-ochilor-15-ml-3337871330163/pd/DSQWGMBBM/
"Crema de noapte Nivea Cellular Hyaluron Filler, 50 ml",60,https://www.emag.ro/crema-de-noapte-nivea-cellular-hyaluron-filler-50-ml-9005800214016/pd/DNNZ1BBBM/
"Gel anti-acnee, Le Pommiere, Free Forte, 50 ml",110,https://www.emag.ro/gel-anti-acnee-le-pommiere-free-forte-50-ml-ac-02/pd/DNWQDTMBM/
"Crema coreeana cu 90% melc negru african, Mizon Black Snail All in One Cream, 35ml",68,https://www.emag.ro/crema-coreeana-cu-90-melc-negru-african-mizon-black-snail-all-in-one-cream-35ml-8809663751746/pd/DDH13XMBM/
Crema antirid de noapte Shiseido Benefiance Overnight Wrinkle Resisting 50ml,314,https://www.emag.ro/crema-antirid-de-noapte-shiseido-benefiance-overnight-wrinkle-resisting-50ml-768614166597/pd/D942ZHMBM/
"Crema de fata, Oil Free Hydrating Gel Cream cu Flori si Miere Aqua Beelicious, Apivita, 40 ml",128,https://www.emag.ro/crema-de-fata-oil-free-hydrating-gel-cream-cu-flori-si-miere-aqua-beelicious-apivita-40-ml-ap-079/pd/DTQK0KMBM/
"Crema anti-acnee, Le Pommiere, Renewed Skin, 50 ml",110,https://www.emag.ro/crema-anti-acnee-le-pommiere-renewed-skin-50-ml-ac-01/pd/DCGQDTMBM/
"Crema de zi antirid Eucerin Hyaluron-Filler+Elasticity, 50 ml",149,https://www.emag.ro/crema-de-zi-antirid-eucerin-hyaluron-filler-elasticity-50-ml-4005800160233/pd/DZFJVVBBM/
"Set L'Oreal Paris Age Specialist 45+: Crema antirid de zi, 50 ml + Crema antirid de noapte, 50 ml",58,https://www.emag.ro/set-l-oreal-paris-age-specialist-45-crema-antirid-de-zi-50-ml-crema-antirid-de-noapte-50-ml-5902503302726/pd/DS6X2BMBM/
