pret,descriere,link
18,"Teatrul, tentatia realitatii intru realitate - George V. Grigore",https://www.emag.ro/teatrul-tentatia-realitatii-intru-realitate-george-v-grigore-pox978-973-7636-24-9/pd/DSYRLCBBM/
772,"Neurofeminism: Issues at the Intersection of Feminist Theory and Cognitive Science, Robyn Bluhm (Editor)",https://www.emag.ro/neurofeminism-issues-at-the-intersection-of-feminist-theory-and-cognitive-science-robyn-bluhm-editor-9780230296732/pd/DRZBCHBBM/
772,"Transitions to Adulthood in the Middle East and North Africa: Young Women's Rising?, Michael Gebel (Author)",https://www.emag.ro/transitions-to-adulthood-in-the-middle-east-and-north-africa-young-women-s-rising-michael-gebel-author-9781137355553/pd/D4MMCHBBM/
14,Originile filosofiei pozitive - Mihai Uta,https://www.emag.ro/originile-filosofiei-pozitive-mihai-uta-aiu973-562-055-1/pd/EPN150BBM/
14,Singuratatea matematicianului - Solomon Marcus,https://www.emag.ro/singuratatea-matematicianului-solomon-marcus-6424875000479/pd/D07YS3BBM/
772,"Emerging Issues in Green Criminology: Exploring Power, Justice and Harm, Reece Walters (Editor)",https://www.emag.ro/emerging-issues-in-green-criminology-exploring-power-justice-and-harm-reece-walters-editor-9781137273970/pd/DYDJVHBBM/
20,Paradoxuri si ingenuncheri - Nicolae Turcan,https://www.emag.ro/paradoxuri-si-ingenuncheri-nicolae-turcan-eik978-606-711-667-0/pd/D1PQJCBBM/
20,Zapping - Daniel Stefan Pocovnicu,https://www.emag.ro/zapping-daniel-stefan-pocovnicu-9789734718399/pd/DCHZBDBBM/
821,"Multinational Maids: Stepwise Migration in a Global Labor Market, Anju Mary Paul (Author)",https://www.emag.ro/multinational-maids-stepwise-migration-in-a-global-labor-market-anju-mary-paul-author-9781107190894/pd/D7FL4FBBM/
821,"Does War Make States?: Investigations of Charles Tilly's Historical Sociology, Lars Bo Kaspersen (Editor)",https://www.emag.ro/does-war-make-states-investigations-of-charles-tilly-s-historical-sociology-lars-bo-kaspersen-editor-9781107141506/pd/D1RJCFBBM/
840,"Childhood and Disability in the Nordic Countries: Being, Becoming, Belonging, Rannevig Traustadottir (Editor)",https://www.emag.ro/childhood-and-disability-in-the-nordic-countries-being-becoming-belonging-rannevig-traustadottir-editor-9781137032638/pd/D9VVHHBBM/
840,"Media Events: A Critical Contemporary Approach, Bianca Mitu (Editor)",https://www.emag.ro/media-events-a-critical-contemporary-approach-bianca-mitu-editor-9781137574275/pd/DBS90HBBM/
19,Habermas. O scurta introducere - James Gordon Finlayson,https://www.emag.ro/habermas-o-scurta-introducere-james-gordon-finlayson-9789735718961/pd/ECHD60BBM/
19,Heidegger - O scurta introducere - Michael Inwood,https://www.emag.ro/heidegger-o-scurta-introducere-michael-inwood-9789735718954/pd/DQMJGBBBM/
28,"Epistola catre suflete. Volumul 1, Peter Deunov",https://www.emag.ro/epistola-catre-suflete-volumul-1-peter-deunov-5948359006227/pd/DZD93XMBM/
28,"Cerneala savantilor. Reflectii despre filosofie in Africa, Souleymane Bachir Diagne",https://www.emag.ro/cerneala-savantilor-reflectii-despre-filosofie-in-africa-souleymane-bachir-diagne-9786068265230/pd/DQ9LVKMBM/
27,"Moduri de apropiere si rezistenta sociala. Modes of appropriation and social resistance, Gabriel Troc",https://www.emag.ro/moduri-de-apropiere-si-rezistenta-sociala-modes-of-appropriation-and-social-resistance-gabriel-troc-9786067490923/pd/D04SQNMBM/
26,Dominatia Masculina - Pierre Bourdieu,https://www.emag.ro/dominatia-masculina-pierre-bourdieu-9786067104899/pd/DCW47HBBM/
26,Descopera filosofia. Hegel,https://www.emag.ro/descopera-filosofia-hegel-9786063366185/pd/D68HT0MBM/
12,"Pot face robotii dragoste? - Jean-Michel Besnier,Laurent Alexandre, ed 2019",https://www.emag.ro/pot-face-robotii-dragoste-jean-michel-besnier-laurent-alexandre-ed-2019-9789735063450/pd/D4QJG6BBM/
16,Marea amiaza - Vasile Musca,https://www.emag.ro/marea-amiaza-vasile-musca-9786065942394/pd/DC6222BBM/
23,Societatea Izomoderna - Emil E. Suciu,https://www.emag.ro/societatea-izomoderna-emil-e-suciu-ine978-973-611-717-6/pd/DTS7YMBBM/
21,Asa a descoperit omul cainele - Konrad Lorenz,https://www.emag.ro/asa-a-descoperit-omul-cainele-konrad-lorenz-9789735049560/pd/DRWWCFBBM/
25,Alianta cu filosofia - Gheorghe Vladutescu_L1,https://www.emag.ro/alianta-cu-filosofia-gheorghe-vladutescu-l1-2251p/pd/DWCXGLBBM/
111,Ultimate IQ Tests,https://www.emag.ro/ultimate-iq-tests-9780749474300/pd/DRP6DYBBM/
780,"Freedom and Dissatisfaction in the Works of Agnes Heller: With and Against Marx, Lucy Jane Ward (Author)",https://www.emag.ro/freedom-and-dissatisfaction-in-the-works-of-agnes-heller-with-and-against-marx-lucy-jane-ward-author-9780739189764/pd/DRJN4FBBM/
120,"Think and Grow Rich the Original Text by Napoleon Hill, Napeleon Hill (Author)",https://www.emag.ro/think-and-grow-rich-the-original-text-by-napoleon-hill-napeleon-hill-author-9781463732363/pd/D8PKNHBBM/
26,Ontologie si metafizica la greci - Gheorghe Vladutescu,https://www.emag.ro/ontologie-si-metafizica-la-greci-gheorghe-vladutescu-pai978-606-748-240-9/pd/DYTQJCBBM/
18,Despre iubire - Stendhal,https://www.emag.ro/despre-iubire-stendhal-9789739466356/pd/DV58NDBBM/
772,"Monism: Science, Philosophy, Religion, and the History of a Worldview, Todd H. Weir (Editor)",https://www.emag.ro/monism-science-philosophy-religion-and-the-history-of-a-worldview-todd-h-weir-editor-9780230113732/pd/DY1BCHBBM/
772,"The Three Stigmata of Friedrich Nietzsche: Political Physiology in the Age of Nihilism, Nandita Biswas-Mellamphy (Author)",https://www.emag.ro/the-three-stigmata-of-friedrich-nietzsche-political-physiology-in-the-age-of-nihilism-nandita-biswas-mellamphy-author-9780230282551/pd/DWZBCHBBM/
14,Philosophia moralis - Ion Batlan,https://www.emag.ro/philosophia-moralis-ion-batlan-9789733021162/pd/DY8S22BBM/
772,"Quine and His Place in History, Frederique Janssen-Lauret (Editor)",https://www.emag.ro/quine-and-his-place-in-history-frederique-janssen-lauret-editor-9781137472502/pd/DLNBVHBBM/
20,Entropie si frumos - Horia Dulvac,https://www.emag.ro/entropie-si-frumos-horia-dulvac-9786067115390/pd/DX0V47BBM/
821,Comprehensive Commentary on Kant′s Religion Within the Bounds of Bare Reason de Stephen R. Palmquist,https://www.emag.ro/comprehensive-commentary-on-kant-s-religion-within-the-bounds-of-bare-reason-de-stephen-r-palmquist-9781118619209/pd/D9K5YQBBM/
840,"Mixed Methods Research in Poverty and Vulnerability: Sharing Ideas and Learning Lessons, Keetie Roelen (Editor)",https://www.emag.ro/mixed-methods-research-in-poverty-and-vulnerability-sharing-ideas-and-learning-lessons-keetie-roelen-editor-9781137452504/pd/D8KNCHBBM/
19,Dragoste si filosofie - Coord. Valentin Muresan,https://www.emag.ro/dragoste-si-filosofie-coord-valentin-muresan-9786067480979/pd/DQ1VSYBBM/
28,Ucronia Eminesciana - Christian Craciun,https://www.emag.ro/ucronia-eminesciana-christian-craciun-eik978-606-711-239-9/pd/DBVKJYBBM/
27,"Takahata isao, Maria-Mihaela Grajdian",https://www.emag.ro/takahata-isao-maria-mihaela-grajdian-9786062613617/pd/DC52NPMBM/
27,"Pentru o filozofie a istoriei - Jacques Maritain, ed 2020",https://www.emag.ro/pentru-o-filozofie-a-istoriei-jacques-maritain-ed-2020-9786069659014/pd/DR99X7MBM/
12,"Nasterea tragediei, Friedrich Nietzsche",https://www.emag.ro/nasterea-tragediei-friedrich-nietzsche-9786068893105/pd/DR06TWBBM/
12,Despre servitute - Etienne de LA Boetie,https://www.emag.ro/despre-servitute-etienne-de-la-boetie-9786065873315/pd/D3Z8WBBBM/
16,"Filosofia antica, Gh. Al. Cazan",https://www.emag.ro/filosofia-antica-gh-al-cazan-9789737256966/pd/DV6Y3XMBM/
23,Jurnalistul Camil Petrescu - Dorin Popa,https://www.emag.ro/jurnalistul-camil-petrescu-dorin-popa-ine973-611-354-x/pd/D7T7GBBBM/
21,Mic tratat de decrestere senina - Serge Latouche,https://www.emag.ro/mic-tratat-de-decrestere-senina-serge-latouche-9789738770218/pd/D76TK2BBM/
25,"Mircea Eliade - Intalnirea cu sacrul - Cristian Badilita,Paul Barbaneagra",https://www.emag.ro/mircea-eliade-intalnirea-cu-sacrul-cristian-badilita-paul-barbaneagra-9789736458385/pd/D2DNM9BBM/
111,"The Self Reliant Ethic and the Spirit of Globalism, Harry O'Connell (Author)",https://www.emag.ro/the-self-reliant-ethic-and-the-spirit-of-globalism-harry-o-connell-author-9781460281895/pd/D4N14FBBM/
780,"Rational and Social Agency: The Philosophy of Michael Bratman, Manuel Vargas (Editor)",https://www.emag.ro/rational-and-social-agency-the-philosophy-of-michael-bratman-manuel-vargas-editor-9780199794515/pd/DBW24HBBM/
120,"Man's Eternal Quest (Japanese), Paramahansa Yogananda (Author)",https://www.emag.ro/man-s-eternal-quest-japanese-paramahansa-yogananda-author-9780876123706/pd/DTVV49BBM/
120,Black Economics: Solutions for Economic and Community Empowerment - Jawanza Kunjufu,https://www.emag.ro/black-economics-solutions-for-economic-and-community-empowerment-jawanza-kunjufu-9780913543825/pd/DNVC4HBBM/
26,Scriitori romani pentru copii - Silvia Ursache,https://www.emag.ro/scriitori-romani-pentru-copii-silvia-ursache-sil978-9975-3172-5-2/pd/DZGLJCBBM/
18,Viata lui V. Voiculescu - Florentin Popescu,https://www.emag.ro/viata-lui-v-voiculescu-florentin-popescu-ves973-9418-64-3/pd/ECWN50BBM/
772,"Ecuadorians in Madrid: Migrants' Place in Urban History, Araceli Masterson-Algar (Author)",https://www.emag.ro/ecuadorians-in-madrid-migrants-place-in-urban-history-araceli-masterson-algar-author-9781137536068/pd/DD7Q4HBBM/
14,Metacritice. Critica de tranzitie - Sorina Sorescu,https://www.emag.ro/metacritice-critica-de-tranzitie-sorina-sorescu-aiu973-1780-77-1/pd/EY3M50BBM/
772,"The Politics of Social Cohesion in Germany, France and the United Kingdom, Jan Dobbernack (Author)",https://www.emag.ro/the-politics-of-social-cohesion-in-germany-france-and-the-united-kingdom-jan-dobbernack-author-9781137338839/pd/DZSWSHBBM/
20,Minima moralia - Andrei Plesu,https://www.emag.ro/minima-moralia-andrei-plesu-hum973-50-0902-1/pd/EYTB50BBM/
822,Theory and Applications of Ontology: Philosophical Perspectives de Roberto Poli,https://www.emag.ro/theory-and-applications-of-ontology-philosophical-perspectives-de-roberto-poli-9789048188444/pd/DQ3M3MMBM/
840,"Religious Language, Michael Scott (Author)",https://www.emag.ro/religious-language-michael-scott-author-9781137033192/pd/D242CHBBM/
19,"Comportamentul organizational. Teorii, exercitii - Marian Preda",https://www.emag.ro/comportamentul-organizational-teorii-exercitii-marian-preda-9789734603305/pd/DHYTRBBBM/
28,Nietzsche pentru stresati - Allan Percy,https://www.emag.ro/nietzsche-pentru-stresati-allan-percy-her978-973-111-427-9/pd/DCJ8CBBBM/
27,"Descopera filosofia, Wittgenstein",https://www.emag.ro/descopera-filosofia-wittgenstein-9786063349379/pd/DWS37KMBM/
27,Etica si integritate academica. Provocari pentru organizatiile secolului XXI - Vadim Dumitrascu,https://www.emag.ro/etica-si-integritate-academica-provocari-pentru-organizatiile-secolului-xxi-vadim-dumitrascu-9786062812461/pd/DSH2NKMBM/
12,Rasul - Henri Bergson,https://www.emag.ro/rasul-henri-bergson-9786065872851/pd/DXNWLBBBM/
16,"Oxford. Cunoasterea.O foarte scurta introducere, Jennifer Nagel",https://www.emag.ro/oxford-cunoasterea-o-foarte-scurta-introducere-jennifer-nagel-9786063366031/pd/DM3YYDMBM/
23,Cioran. Un aventurier nemiscat - Ciprian Valcan,https://www.emag.ro/cioran-un-aventurier-nemiscat-ciprian-valcan-9786065873698/pd/DH7WQYBBM/
21,Apologia lui Socrate - Xenofon,https://www.emag.ro/apologia-lui-socrate-xenofon-ant973-636-432-7/pd/EYLZ50BBM/
25,"Cele patru culori ale viitorului - Peter Frase,Peter Frase",https://www.emag.ro/cele-patru-culori-ale-viitorului-peter-frase-peter-frase-9786069436035/pd/DGJ24HBBM/
111,"Skunny Wundy: Seneca Indian Tales, Arthur Caswell Parker (Author)",https://www.emag.ro/skunny-wundy-seneca-indian-tales-arthur-caswell-parker-author-9780815602927/pd/D0CWK9BBM/
780,"Street Food Around the World: An Encyclopedia of Food and Culture, Bruce Kraig (Author)",https://www.emag.ro/street-food-around-the-world-an-encyclopedia-of-food-and-culture-bruce-kraig-author-9781598849547/pd/DLGPJHBBM/
120,"Contemplative Social Research: Caring for Self, Being, and Lifeworld, Valerie M. Bentz (Author)",https://www.emag.ro/contemplative-social-research-caring-for-self-being-and-lifeworld-valerie-m-bentz-author-9781541119147/pd/D39KZFBBM/
26,"Philobiblon. Iubirea de carti, ed. bilingva, latinarom - Richard de Bury",https://www.emag.ro/philobiblon-iubirea-de-carti-ed-bilingva-latinarom-richard-de-bury-9789735967321/pd/DVJS22BBM/
18,Elogiul nebuniei sau discurs spre lauda prostiei - Erasmus din Rotterdam,https://www.emag.ro/elogiul-nebuniei-sau-discurs-spre-lauda-prostiei-erasmus-din-rotterdam-9789736365119/pd/DZ7MRBBBM/
772,"From the Axial Age to the Moral Revolution: John Stuart-Glennie, Karl Jaspers, and a New Understanding of the Idea, Eugene Halton (Author)",https://www.emag.ro/from-the-axial-age-to-the-moral-revolution-john-stuart-glennie-karl-jaspers-and-a-new-understanding-of-the-idea-eugene-halton-author-9781137441584/pd/DQ9JXXBBM/
14,Cioran si muzica - Emil Cioran,https://www.emag.ro/cioran-si-muzica-emil-cioran-9789735051907/pd/DFRDG3BBM/
772,"Digital Leisure, the Internet and Popular Culture: Communities and Identities in a Digital Age, Karl Spracklen (Author)",https://www.emag.ro/digital-leisure-the-internet-and-popular-culture-communities-and-identities-in-a-digital-age-karl-spracklen-author-9781137405869/pd/D2FPVHBBM/
20,Interval. In cautarea fericirii - Elena Luminita Burlacu,https://www.emag.ro/interval-in-cautarea-fericirii-elena-luminita-burlacu-eik978-606-711-623-6/pd/D62XWNBBM/
827,"Seductions of Fate: Tragic Subjectivity, Ethics, Politics, Gabriela Basterra (Author)",https://www.emag.ro/seductions-of-fate-tragic-subjectivity-ethics-politics-gabriela-basterra-author-9781403921710/pd/D4934HBBM/
840,"Service-Learning in Theory and Practice: The Future of Community Engagement in Higher Education, Dan W. Butin (Author)",https://www.emag.ro/service-learning-in-theory-and-practice-the-future-of-community-engagement-in-higher-education-dan-w-butin-author-9780230622500/pd/DM0L4HBBM/
19,"Romanus si valachus sau Ce este romanus, roman, roman, aroman, valah si vlah - T. Hagi-Gogu",https://www.emag.ro/romanus-si-valachus-sau-ce-este-romanus-roman-roman-aroman-valah-si-vlah-t-hagi-gogu-sec978-973-642-463-2/pd/D29ZF7MBM/
28,Lumea lui Anaxagora - Adrian Miroiu,https://www.emag.ro/lumea-lui-anaxagora-adrian-miroiu-9789734667741/pd/DVS6HTBBM/
28,Eros si magie in Renastere. Ed. 2015 - Ioan Petru Culianu,https://www.emag.ro/eros-si-magie-in-renastere-ed-2015-ioan-petru-culianu-9789734655083/pd/D9MC5MBBM/
27,Orientari hermeneutice - Ovidiu Ghidirmic,https://www.emag.ro/orientari-hermeneutice-ovidiu-ghidirmic-scr978-606-674-153-8/pd/DWTZWNBBM/
27,Biblia nihilista,https://www.emag.ro/biblia-nihilista-978-606-94361-0-3/pd/DW5MCNBBM/
27,"Scurta introducere in noua fenomenologie - Hermann Schmitz, ed 2018",https://www.emag.ro/scurta-introducere-in-noua-fenomenologie-hermann-schmitz-ed-2018-9786068680842/pd/DWLTF8BBM/
27,Phaidros: Sau despre frumos (Reed) - Platon,https://www.emag.ro/phaidros-sau-despre-frumos-reed-platon-9789735054250/pd/DP6Y37BBM/
13,Dezvoltarea ideii muzicale,https://www.emag.ro/dezvoltarea-ideii-muzicale-978-973-104-906-0/pd/DFH8ZNMBM/
16,"Oxford. Logica. O foarte scurta introducere, Graham Priest",https://www.emag.ro/oxford-logica-o-foarte-scurta-introducere-graham-priest-9786063365997/pd/D73YYDMBM/
16,Punctul De Alegere - Harry Massey,https://www.emag.ro/punctul-de-alegere-harry-massey-9786066391115/pd/DXPQMDBBM/
23,Himere si metamorfoze - Bogdan Mihai Mandache,https://www.emag.ro/himere-si-metamorfoze-bogdan-mihai-mandache-9789731165264/pd/D9JSHFBBM/
23,Etica Nicomahica - Aristotel,https://www.emag.ro/etica-nicomahica-aristotel-9789736364495/pd/D2GV6FBBM/
21,In cautarea fericirii - Bertrand Russell,https://www.emag.ro/in-cautarea-fericirii-bertrand-russell-9789735041472/pd/D588QBBBM/
21,Comunicarea digitala. Provocari si perspective - Alina Nechita-Vingan,https://www.emag.ro/comunicarea-digitala-provocari-si-perspective-alina-nechita-vingan-eik978-973-757-989-5/pd/DKP6CBBBM/
25,Capricii pe teme de basm - Mariana Net,https://www.emag.ro/capricii-pe-teme-de-basm-mariana-net-eik978-606-711-481-2/pd/DSK2B0BBM/
25,Modernitatea ratata - Sorin Borza,https://www.emag.ro/modernitatea-ratata-sorin-borza-eik978-606-711-518-5/pd/DYZGWNBBM/
111,"One-Skein Wonders: 101 Yarn-Shop Favorites,",https://www.emag.ro/one-skein-wonders-101-yarn-shop-favorites-9781580176453/pd/D3W579BBM/
111,"The Menino: A Story Based on Real Events, Isol (Author)",https://www.emag.ro/the-menino-a-story-based-on-real-events-isol-author-9781554987788/pd/D3GX4HBBM/
780,"Social Media: Culture and Identity, Kehbuma Langmia (Editor)",https://www.emag.ro/social-media-culture-and-identity-kehbuma-langmia-editor-9781498548571/pd/DGR64FBBM/
783,"Places, Affordances, Atmospheres de Tonino Griffero",https://www.emag.ro/places-affordances-atmospheres-de-tonino-griffero-9781138389373/pd/DZVX5BMBM/
120,"General Theory of Interpretation: Chapter Four, Emilio Betti (Author)",https://www.emag.ro/general-theory-of-interpretation-chapter-four-emilio-betti-author-9781523670987/pd/DXXP29BBM/
120,"Getting to Maybe: How the World Is Changed, Frances Westley, Michael Quinn Patton, Brenda Zimmerman",https://www.emag.ro/getting-to-maybe-how-the-world-is-changed-frances-westley-michael-quinn-patton-brenda-zimmerman-9780679314448/pd/DCH5N9BBM/
26,Wealth of Nations - Smith A.,https://www.emag.ro/wealth-of-nations-smith-a-9781840226881/pd/D7GPRBBBM/
26,Anxietatea. Procesari informationale si evaluarea lor - Bogdan Tudor Tulbure,https://www.emag.ro/anxietatea-procesari-informationale-si-evaluarea-lor-bogdan-tudor-tulbure-asr978-606-8244-26-6/pd/D4V26MBBM/
18,"Cum sa filosofam in Islam?, Souleymane Bachir Diagne",https://www.emag.ro/cum-sa-filosofam-in-islam-souleymane-bachir-diagne-9786068265261/pd/D2YJ6XMBM/
18,Prietenul lui Nietzsche. Istoria Vietii lui Paul - Heiner Feldhoff,https://www.emag.ro/prietenul-lui-nietzsche-istoria-vietii-lui-paul-heiner-feldhoff-5948417240075/pd/DT9PP2BBM/
772,"Embodiment, Emotion, and Cognition, Michelle Maiese (Author)",https://www.emag.ro/embodiment-emotion-and-cognition-michelle-maiese-author-9780230576971/pd/DQ1GSHBBM/
772,"Framing Drug Use: Bodies, Space, Economy and Crime, John L. Fitzgerald (Author)",https://www.emag.ro/framing-drug-use-bodies-space-economy-and-crime-john-l-fitzgerald-author-9781137482235/pd/D7BGSHBBM/
15,"Republic - Plato, ed 2021",https://www.emag.ro/republic-plato-ed-2021-9780008480080/pd/D2L77XMBM/
15,"Opera filozofica a lui Tudor Vianu, aspecte - Petru Vaida",https://www.emag.ro/opera-filozofica-a-lui-tudor-vianu-aspecte-petru-vaida-9734504711/pd/DQ6K90MBM/
