pret,descriere,link
6450,"Placa video MSI GeForce® RTX™ 3070 VENTUS 3X OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ventus-3x-oc-lhr-8gb-gddr6-256-bit-rtx-3070-ventus-3x-8g-oc-lhr/pd/D67PKPMBM/
508,"Placa video BIOSTAR GeForce GT730, 4GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt730-4gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vn7313th41-tbbrl-bs2/pd/DXGKFKMBM/
19173,"Placa video Gigabyte GeForce® RTX™ 3090 GAMING OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-gaming-oc-24gb-gddr6x-384-bit-gv-n3090gaming-oc-24gd/pd/D9Q322MBM/
3600,"Placa video Palit GeForce® GTX 1660 Ti Dual, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-ti-dual-6gb-gddr6-192-bit-ne6166t018j9-1160c/pd/DJHWKPMBM/
5843,"Placa video Gigabyte GeForce® RTX™ 3060 Ti ELITE 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-elite-2-0-lhr-8gb-gddr6-256-bit-gv-n306taorus-e-8gd-2-0/pd/D89TYPMBM/
5799,"Placa video EVGA GeForce® RTX™ 3060 XC GAMING, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-evga-geforcer-rtxtm-3060-xc-gaming-12gb-gddr6-192-bit-12g-p5-3657-kr/pd/DC0YLKMBM/
7127,"Placa video ZOTAC GAMING GeForce® RTX™ 3070 Ti AMP Holo, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3070-ti-amp-holo-8gb-gddr6x-256-bit-zt-a30710f-10p/pd/DPHYT0MBM/
1898,Placa video MSI GeForce GTX 1050 Ti 4GT LP 4GB DDR5 128-bit,https://www.emag.ro/placa-video-msi-geforce-4gb-ddr5-128-bit-gtx-1050-ti-4gt-lp/pd/D4XCD7BBM/
2975,"Placa video Palit GeForce® GTX 1660 Dual, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-dual-6gb-gddr5-192-bit-ne51660018j9-1161c/pd/D3WDQ0MBM/
2199,"Placa video Asus ROG Strix Radeon™ RX 5600 XT, 6GB, GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-rog-strix-radeontm-rx-5600-xt-6gb-gddr6-192-bit-rog-strix-rx5600xt-o6g-gaming/pd/DQ8TSWBBM/
2899,"Placa video ASUS ROG Strix Radeon™ RX 5700 XT OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-rog-strix-radeontm-rx-5700-xt-oc-8gb-gddr6-256-bit-rog-strix-rx5700xt-o8g-gaming/pd/DBB876BBM/
2975,"Placa video Palit GeForce® GTX 1660 Dual, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-dual-6gb-gddr5-192-bit-ne51660018j9-1161c/pd/D3WDQ0MBM/
478,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1030-2gb-ddr4-64-bit-426018336-4085/pd/D3YGB8BBM/
1666,"Placa video ASUS Phoenix GeForce® GTX 1050 Ti, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1050-ti-4gb-gddr5-128-bit-ph-gtx1050ti-4g/pd/DGNF52BBM/
478,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1030-2gb-ddr4-64-bit-426018336-4085/pd/D3YGB8BBM/
1666,"Placa video ASUS Phoenix GeForce® GTX 1050 Ti, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1050-ti-4gb-gddr5-128-bit-ph-gtx1050ti-4g/pd/DGNF52BBM/
3399,"Placa video Gigabyte Radeon™ RX 6600 XT EAGLE, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6600-xt-eagle-8gb-gddr6-128-bit-gv-r66xteagle-8gd/pd/D5572PMBM/
18999,"Placa video ASUS ROG Strix GeForce® RTX™ 3090 OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-asus-rog-strix-geforcer-rtxtm-3090-oc-24gb-gddr6x-384-bit-rog-strix-rtx3090-o24g-gaming/pd/DTQ322MBM/
20223,"Placa video Palit GeForce RTX™ 3090 GamingPro, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-palit-geforce-rtxtm-3090-gamingpro-24gb-gddr6x-384-bit-ned3090019sb-132ba/pd/DMX022MBM/
3600,"Placa video Palit GeForce® GTX 1660 Ti Dual, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-ti-dual-6gb-gddr6-192-bit-ne6166t018j9-1160c/pd/DJHWKPMBM/
5843,"Placa video Gigabyte GeForce® RTX™ 3060 Ti ELITE 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-elite-2-0-lhr-8gb-gddr6-256-bit-gv-n306taorus-e-8gd-2-0/pd/D89TYPMBM/
267,"Placa Video ASUS GeForce® GT 710, 1GB, GDDR5, 32 bit",https://www.emag.ro/placa-video-asus-geforcer-gt-710-1gb-gddr5-32-bit-gt710-sl-1gd5/pd/DNXCQJBBM/
2999,"Placa video Gainward GeForce® GTX 1660 Ti Ghost V1, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1660-ti-ghost-v1-6gb-gddr6-192-bit-471056224-2836/pd/DSJLKPMBM/
13999,"Placa video ZOTAC GAMING GeForce® RTX™ 3080 Ti Trinity, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3080-ti-trinity-12gb-gddr6x-384-bit-zt-a30810d-10p/pd/DZB5D0MBM/
6048,"Placa video Gigabyte GeForce® RTX™ 3070 GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070gaming-oc-8gd-2-0/pd/DFQZ4HMBM/
5820,"Placa video ASUS TUF Gaming GeForce® RTX™ 3060 Ti OC V2 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3060-ti-oc-v2-lhr-8gb-gddr6-256-bit-tuf-rtx3060ti-o8g-v2-gaming/pd/DG3GFHMBM/
210,"Placa video BIOSTAR GeForce 210, 1GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-210-1gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn2103nhg6/pd/D2LRCKMBM/
5199,"Placa video MSI GeForce® RTX™ 3060 GAMING X TRIO, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-gaming-x-trio-12gb-gddr6-192-bit-rtx-3060-gaming-x-trio-12g/pd/DCJ2NTMBM/
478,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1030-2gb-ddr4-64-bit-426018336-4085/pd/D3YGB8BBM/
1666,"Placa video ASUS Phoenix GeForce® GTX 1050 Ti, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1050-ti-4gb-gddr5-128-bit-ph-gtx1050ti-4g/pd/DGNF52BBM/
979,"Placa video Asus PHOENIX GeForce GTX 1650 OC, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforce-gtx-1650-oc-4gb-gddr5-128-bit-ph-gtx1650-o4g/pd/D0VVP1BBM/
3600,"Placa video Palit GeForce® GTX 1660 Ti Dual, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-ti-dual-6gb-gddr6-192-bit-ne6166t018j9-1160c/pd/DJHWKPMBM/
3600,"Placa video Palit GeForce® GTX 1660 Ti Dual, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-ti-dual-6gb-gddr6-192-bit-ne6166t018j9-1160c/pd/DJHWKPMBM/
5254,"Placa video MSI Radeon™ RX 6600 MECH 2X, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-msi-radeontm-rx-6600-mech-2x-8gb-gddr6-128-bit-rx-6600-mech-2x-8g/pd/DF73NXMBM/
12019,"Placa video Asus TUF Gaming GeForce® RTX™ 3070 Ti, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3070-ti-8gb-gddr6x-256-bit-tuf-rtx3070ti-8g-gaming/pd/DZ34F0MBM/
210,"Placa video BIOSTAR GeForce 210, 1GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-210-1gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn2103nhg6/pd/D2LRCKMBM/
6450,"Placa video MSI GeForce® RTX™ 3070 VENTUS 3X OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ventus-3x-oc-lhr-8gb-gddr6-256-bit-rtx-3070-ventus-3x-8g-oc-lhr/pd/D67PKPMBM/
5590,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n306tgaming-oc-8gd-2-0/pd/DGWH7PMBM/
5551,"Placa video MSI GeForce® RTX™ 3060 Ti VENTUS 2X OCV1 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-ventus-2x-ocv1-lhr-8gb-gddr6-256-bit-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/pd/DHFP7PMBM/
4999,"Placa video Gigabyte AORUS GeForce® RTX™ 3060 ELITE 2.0 LHR, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3060-elite-2-0-lhr-12gb-gddr6-192-bit-gv-n3060aorus-e-12gd-2-0/pd/DBFTYPMBM/
3299,"Placa video MSI Radeon™ RX 6600 XT GAMING X, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-msi-radeontm-rx-6600-xt-gaming-x-8gb-gddr6-128-bit-rx-6600-xt-gaming-x-8g/pd/DLNT5PMBM/
7999,"Placa video XFX Radeon™ RX 6900 XT Speedster MERC 319 Black, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-6900-xt-speedster-merc-319-black-16gb-gddr6-256-bit-rx-69xtacbd9/pd/DNCFPDMBM/
1799,"Placa video ASUS ROG Strix Radeon™ RX 5500 XT, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asus-rog-strix-radeontm-rx-5500-xt-8gb-gddr6-128-bit-rog-strix-rx5500xt-o8g-gaming/pd/D34NN3MBM/
3889,"Placa video Gigabyte GeForce RTX™ 2060 OC, 6GB, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforce-rtxtm-2060-oc-6gb-192-bit-gv-n2060oc-6gd/pd/DB1BBLBBM/
3598,"Placa video INNO3D GeForce RTX 2060 Twin X2, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-inno3d-geforce-rtx-2060-twin-x2-6gb-gddr6-192-bit-n20602-06d6-1710va23/pd/D5CD2LBBM/
6450,"Placa video MSI GeForce® RTX™ 3070 VENTUS 3X OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ventus-3x-oc-lhr-8gb-gddr6-256-bit-rtx-3070-ventus-3x-8g-oc-lhr/pd/D67PKPMBM/
1109,Adaptor extern multi-display Matrox D2G-A2D-IF pentru functionare simultana a 2 monitoare cu intrare VGA,https://www.emag.ro/adaptor-extern-multi-display-matrox-d2g-a2d-if-pentru-functionare-simultana-a-2-monitoare-cu-intrare-vga-matrox-d2g-a2d-if/pd/DZJKX0MBM/
3600,"Placa video Palit GeForce® GTX 1660 Ti Dual, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-ti-dual-6gb-gddr6-192-bit-ne6166t018j9-1160c/pd/DJHWKPMBM/
1999,"Placa video Gigabyte GeForce® GTX 1660 SUPER™ GAMING OC, 6GB, GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1660-supertm-gaming-oc-6gb-gddr6-192-bit-gv-n166sgaming-oc-6gd/pd/D7DB58BBM/
5843,"Placa video Gigabyte GeForce® RTX™ 3060 Ti ELITE 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-elite-2-0-lhr-8gb-gddr6-256-bit-gv-n306taorus-e-8gd-2-0/pd/D89TYPMBM/
210,"Placa video BIOSTAR GeForce 210, 1GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-210-1gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn2103nhg6/pd/D2LRCKMBM/
5843,"Placa video Gigabyte GeForce® RTX™ 3060 Ti ELITE 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-elite-2-0-lhr-8gb-gddr6-256-bit-gv-n306taorus-e-8gd-2-0/pd/D89TYPMBM/
508,"Placa video BIOSTAR GeForce GT730, 4GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt730-4gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vn7313th41-tbbrl-bs2/pd/DXGKFKMBM/
19173,"Placa video Gigabyte GeForce® RTX™ 3090 GAMING OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-gaming-oc-24gb-gddr6x-384-bit-gv-n3090gaming-oc-24gd/pd/D9Q322MBM/
3608,"Placa video ASRock RX 5500 XT Phantom Gaming D OC, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asrock-rx-5500-xt-phantom-gaming-d-oc-8gb-gddr6-128-bit-rx5500xt-pgd-8go/pd/DWJXXNMBM/
5692,"Placa video Gigabyte AORUS GeForce® RTX™ 3070 Ti MASTER, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3070-ti-master-8gb-gddr6x-256-bit-gv-n307taorus-m-8gd/pd/DFXBQ0MBM/
1499,"Placa video Gigabyte GeForce® GTX 1650 SUPER™ WINDFORCE OC, 4GB, GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-supertm-windforce-oc-4gb-gddr6-128-bit-gv-n165swf2oc-4gd/pd/D15NXGBBM/
272,Placa video Biostar nVidia GT610 2Gb 64bit,https://www.emag.ro/placa-video-biostar-nvidia-gt610-2gb-64bit-vn6103thx6-tbarl-bs2/pd/D81KHNMBM/
459,"Placa video MSI GeForce® GT 730 v2, 2GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforcer-gt-730-v2-2gb-ddr3-128-bit-n730-2gd3v2/pd/D669HYBBM/
508,"Placa video BIOSTAR GeForce GT730, 4GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt730-4gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vn7313th41-tbbrl-bs2/pd/DXGKFKMBM/
396,"Placa video Gainward GeForce® GT 730 SilentFX 2GB, DDR3",https://www.emag.ro/placa-video-gainward-geforcer-gt-730-silentfx-2gb-ddr3-426018336-3224/pd/D9WQZGBBM/
3879,"Placa video Powercolor Radeon™ RX 6600 Fighter, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-powercolor-radeontm-rx-6600-fighter-8gb-gddr6-128-bit-axrx-6600-8gbd6-3dh/pd/D973NXMBM/
5843,"Placa video Gigabyte GeForce® RTX™ 3060 Ti ELITE 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-elite-2-0-lhr-8gb-gddr6-256-bit-gv-n306taorus-e-8gd-2-0/pd/D89TYPMBM/
2799,"Placa video ASUS TUF Gaming GeForce® GTX 1660 Ti EVO, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-gtx-1660-ti-evo-6gb-gddr6-192-bit-tuf-gtx1660ti-6g-evo-gaming/pd/DV2M3XMBM/
6450,"Placa video MSI GeForce® RTX™ 3070 VENTUS 3X OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ventus-3x-oc-lhr-8gb-gddr6-256-bit-rtx-3070-ventus-3x-8g-oc-lhr/pd/D67PKPMBM/
210,"Placa video BIOSTAR GeForce 210, 1GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-210-1gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn2103nhg6/pd/D2LRCKMBM/
6048,"Placa video Gigabyte GeForce® RTX™ 3070 GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070gaming-oc-8gd-2-0/pd/DFQZ4HMBM/
4398,"Placa video Gigabyte GeForce® RTX™ 3060 EAGLE OC 2.0 LHR, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-eagle-oc-2-0-lhr-12gb-gddr6-192-bit-gv-n3060eagle-oc-12gd-2-0/pd/DDCFDPMBM/
361,"Placa video GIGABYTE GeForce® GT 710, 2GB DDR3, 64-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gt-710-2gb-ddr3-64-bit-n710d3-2gl/pd/DZ1003BBM/
11299,"Placa video Sapphire Radeon™ RX 6900 XT TOXIC Limited Edition Gaming, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6900-xt-toxic-limited-edition-gaming-16gb-gddr6-256-bit-11308-06-20g/pd/D1XG2HMBM/
19173,"Placa video Gigabyte GeForce® RTX™ 3090 GAMING OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-gaming-oc-24gb-gddr6x-384-bit-gv-n3090gaming-oc-24gd/pd/D9Q322MBM/
6048,"Placa video Gigabyte GeForce® RTX™ 3070 GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070gaming-oc-8gd-2-0/pd/DFQZ4HMBM/
604,"Placa video Palit GeForce® GT 730, 2GB DDR3, 64-bit",https://www.emag.ro/placa-video-palit-geforcer-gt-730-2gb-ddr3-64-bit-neat7300hd46h/pd/DSPGW9BBM/
210,"Placa video BIOSTAR GeForce 210, 1GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-210-1gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn2103nhg6/pd/D2LRCKMBM/
6450,"Placa video MSI GeForce® RTX™ 3070 VENTUS 3X OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ventus-3x-oc-lhr-8gb-gddr6-256-bit-rtx-3070-ventus-3x-8g-oc-lhr/pd/D67PKPMBM/
3519,"Placa video Palit GeForce® RTX™ 3060 StormX OC, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3060-stormx-oc-12gb-gddr6-192-bit-ne63060s19k9-190af/pd/D548DTMBM/
3758,"Placa video Palit GeForce® RTX™ 3060 Dual OC, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3060-dual-oc-12gb-gddr6-192-bit-ne63060t19k9-190ad/pd/DQ48DTMBM/
508,"Placa video BIOSTAR GeForce GT730, 4GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt730-4gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vn7313th41-tbbrl-bs2/pd/DXGKFKMBM/
6450,"Placa video MSI GeForce® RTX™ 3070 VENTUS 3X OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ventus-3x-oc-lhr-8gb-gddr6-256-bit-rtx-3070-ventus-3x-8g-oc-lhr/pd/D67PKPMBM/
508,"Placa video BIOSTAR GeForce GT730, 4GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt730-4gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vn7313th41-tbbrl-bs2/pd/DXGKFKMBM/
5820,"Placa video ASUS TUF Gaming GeForce® RTX™ 3060 Ti OC V2 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3060-ti-oc-v2-lhr-8gb-gddr6-256-bit-tuf-rtx3060ti-o8g-v2-gaming/pd/DG3GFHMBM/
11725,"Placa video ASUS ROG Strix LC Radeon™ RX 6900 XT GAMING, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-rog-strix-lc-radeontm-rx-6900-xt-gaming-16gb-gddr6-256-bit-rog-strix-lc-rx6900xt-t16g-gaming/pd/D17GX0MBM/
8799,"Placa video Gigabyte GeForce® RTX™ 3080 VISION OC 2.0 LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-vision-oc-2-0-lhr-10gb-gddr6x-320-bit-gv-n3080vision-oc-10gd-2-0/pd/DYTDLHMBM/
25926,Placa video PNY nVidia Quadro RTX 6000 24GB GDDR6 384bit,https://www.emag.ro/placa-video-pny-nvidia-quadro-rtx-6000-24gb-gddr6-384bit-vcqrtx6000-pb/pd/D4NGL5BBM/
385,"Placa video MSI GeForce® GT 730 K, 2GB DDR3, 64-bit",https://www.emag.ro/placa-video-msi-geforcer-gt-730-k-2gb-ddr3-64-bit-n730k-2gd3h-lp/pd/DM9NX2BBM/
3986,"Placa video ASUS TUF Gaming GeForce® GTX 1660 Ti EVO TOP Edition , 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-gtx-1660-ti-evo-top-edition-6gb-gddr6-192-bit-tuf-gtx1660ti-t6g-evo-gaming/pd/DH3M3XMBM/
5820,"Placa video ASUS TUF Gaming GeForce® RTX™ 3060 Ti OC V2 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3060-ti-oc-v2-lhr-8gb-gddr6-256-bit-tuf-rtx3060ti-o8g-v2-gaming/pd/DG3GFHMBM/
3889,"Placa video Gigabyte GeForce RTX™ 2060 OC, 6GB, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforce-rtxtm-2060-oc-6gb-192-bit-gv-n2060oc-6gd/pd/DB1BBLBBM/
508,"Placa video BIOSTAR GeForce GT730, 4GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt730-4gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vn7313th41-tbbrl-bs2/pd/DXGKFKMBM/
19173,"Placa video Gigabyte GeForce® RTX™ 3090 GAMING OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-gaming-oc-24gb-gddr6x-384-bit-gv-n3090gaming-oc-24gd/pd/D9Q322MBM/
2699,"Placa video ASUS TUF Gaming GeForce® GTX 1660 SUPER, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-gtx-1660-super-6gb-gddr6-192-bit-tuf-gtx1660s-6g-gaming/pd/DV4NN3MBM/
19173,"Placa video Gigabyte GeForce® RTX™ 3090 GAMING OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-gaming-oc-24gb-gddr6x-384-bit-gv-n3090gaming-oc-24gd/pd/D9Q322MBM/
6048,"Placa video Gigabyte GeForce® RTX™ 3070 GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070gaming-oc-8gd-2-0/pd/DFQZ4HMBM/
19173,"Placa video Gigabyte GeForce® RTX™ 3090 GAMING OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-gaming-oc-24gb-gddr6x-384-bit-gv-n3090gaming-oc-24gd/pd/D9Q322MBM/
6048,"Placa video Gigabyte GeForce® RTX™ 3070 GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070gaming-oc-8gd-2-0/pd/DFQZ4HMBM/
3889,"Placa video Gigabyte GeForce RTX™ 2060 OC, 6GB, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforce-rtxtm-2060-oc-6gb-192-bit-gv-n2060oc-6gd/pd/DB1BBLBBM/
339,"Placa video BIOSTAR GeForce GT710, 2GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt710-2gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn7103thx6/pd/D7LRCKMBM/
543,"Placa video Palit GeForce® GT 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-palit-geforcer-gt-1030-2gb-ddr4-64-bit-nec103000646-1082f/pd/DVHYYHMBM/
3598,"Placa video INNO3D GeForce RTX 2060 Twin X2, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-inno3d-geforce-rtx-2060-twin-x2-6gb-gddr6-192-bit-n20602-06d6-1710va23/pd/D5CD2LBBM/
6048,"Placa video Gigabyte GeForce® RTX™ 3070 GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070gaming-oc-8gd-2-0/pd/DFQZ4HMBM/
10999,"Placa video Gigabyte AORUS GeForce® RTX™ 3080 Ti XTREME, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3080-ti-xtreme-12gb-gddr6x-384-bit-gv-n308taorus-x-12gd/pd/DSXBQ0MBM/
5820,"Placa video ASUS TUF Gaming GeForce® RTX™ 3060 Ti OC V2 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3060-ti-oc-v2-lhr-8gb-gddr6-256-bit-tuf-rtx3060ti-o8g-v2-gaming/pd/DG3GFHMBM/
